activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp
114538,CHEMBL677390,CHEMBL293261,6.07,=,IC50,nM,850.0,CHEMBL203,IC50,uM,0.85,,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,,
115581,CHEMBL679549,CHEMBL267019,5.60,=,IC50,nM,2500.0,CHEMBL203,IC50,uM,2.5,,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,,
115911,CHEMBL673925,CHEMBL285063,9.15,=,IC50,nM,0.7,CHEMBL203,IC50 app,nM,0.7,,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
115912,CHEMBL677216,CHEMBL285063,8.57,=,IC50,nM,2.7,CHEMBL203,IC50,nM,2.7,,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
115914,CHEMBL673925,CHEMBL136404,9.30,=,IC50,nM,0.5,CHEMBL203,IC50 app,nM,0.5,,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
115915,CHEMBL677216,CHEMBL136404,8.11,=,IC50,nM,7.7,CHEMBL203,IC50,nM,7.7,,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
116920,CHEMBL677391,CHEMBL291979,4.27,=,IC50,nM,54100.0,CHEMBL203,IC50,uM,54.1,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,,
116922,CHEMBL677391,CHEMBL62843,4.00,=,IC50,nM,100000.0,CHEMBL203,IC50,uM,100.0,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,,
117213,CHEMBL673925,CHEMBL334697,9.77,=,IC50,nM,0.17,CHEMBL203,IC50 app,nM,0.17,,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
117228,CHEMBL673925,CHEMBL434827,9.14,=,IC50,nM,0.73,CHEMBL203,IC50 app,nM,0.73,,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
117229,CHEMBL677216,CHEMBL434827,7.68,=,IC50,nM,21.0,CHEMBL203,IC50,nM,21.0,,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
117231,CHEMBL679948,CHEMBL434827,7.68,=,IC50,nM,21.0,CHEMBL203,IC50,nM,21.0,,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
118168,CHEMBL677391,CHEMBL64430,5.30,=,IC50,nM,5000.0,CHEMBL203,IC50,uM,5.0,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21,,
118461,CHEMBL673925,CHEMBL137082,8.57,=,IC50,nM,2.7,CHEMBL203,IC50 app,nM,2.7,,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
118462,CHEMBL677216,CHEMBL137082,6.81,=,IC50,nM,156.0,CHEMBL203,IC50,nM,156.0,,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
118835,CHEMBL680019,CHEMBL324926,6.48,=,IC50,nM,330.0,CHEMBL203,IC50,uM,0.33,,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,,
119381,CHEMBL677391,CHEMBL62176,6.00,=,IC50,nM,1000.0,CHEMBL203,IC50,uM,1.0,,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,,
120871,CHEMBL673925,CHEMBL138363,8.80,=,IC50,nM,1.6,CHEMBL203,IC50 app,nM,1.6,,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
120872,CHEMBL677216,CHEMBL138363,7.36,=,IC50,nM,44.0,CHEMBL203,IC50,nM,44.0,,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
120874,CHEMBL673925,CHEMBL93464,9.26,=,IC50,nM,0.55,CHEMBL203,IC50 app,nM,0.55,,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
120875,CHEMBL677216,CHEMBL93464,8.06,=,IC50,nM,8.7,CHEMBL203,IC50,nM,8.7,,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
121735,CHEMBL683041,CHEMBL31965,7.13,=,IC50,nM,74.0,CHEMBL203,IC50,uM,0.074,CANERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,,
122056,CHEMBL673925,CHEMBL344486,8.57,=,IC50,nM,2.7,CHEMBL203,IC50 app,nM,2.7,,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
122057,CHEMBL677216,CHEMBL344486,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,nM,64.0,,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
122059,CHEMBL673925,CHEMBL138940,9.21,=,IC50,nM,0.61,CHEMBL203,IC50 app,nM,0.61,,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,,
122060,CHEMBL677216,CHEMBL138940,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,nM,14.0,,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,,
122062,CHEMBL677213,CHEMBL138940,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,nM,14.0,,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,,
122509,CHEMBL680019,CHEMBL321193,6.82,=,IC50,nM,150.0,CHEMBL203,IC50,uM,0.15,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,,
122513,CHEMBL680019,CHEMBL419022,6.16,=,IC50,nM,700.0,CHEMBL203,IC50,uM,0.7,,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,,
123349,CHEMBL673925,CHEMBL344177,9.16,=,IC50,nM,0.69,CHEMBL203,IC50 app,nM,0.69,,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
123350,CHEMBL677216,CHEMBL344177,7.70,=,IC50,nM,20.0,CHEMBL203,IC50,nM,20.0,,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
123352,CHEMBL673925,CHEMBL136178,8.92,=,IC50,nM,1.2,CHEMBL203,IC50 app,nM,1.2,,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
123353,CHEMBL677216,CHEMBL136178,5.98,=,IC50,nM,1039.0,CHEMBL203,IC50,nM,1039.0,,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
123355,CHEMBL673925,CHEMBL136511,8.85,=,IC50,nM,1.4,CHEMBL203,IC50 app,nM,1.4,,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
123356,CHEMBL677216,CHEMBL136511,8.57,=,IC50,nM,2.7,CHEMBL203,IC50,nM,2.7,,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
124325,CHEMBL679549,CHEMBL44,6.00,=,IC50,nM,1000.0,CHEMBL203,IC50,uM,1.0,GENISTEIN,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,,
124595,CHEMBL673925,CHEMBL136102,8.84,=,IC50,nM,1.45,CHEMBL203,IC50 app,nM,1.45,,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
124596,CHEMBL677216,CHEMBL136102,6.71,=,IC50,nM,193.0,CHEMBL203,IC50,nM,193.0,,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
124598,CHEMBL673925,CHEMBL336264,9.37,=,IC50,nM,0.43,CHEMBL203,IC50 app,nM,0.43,,C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
125063,CHEMBL680019,CHEMBL104153,6.66,=,IC50,nM,220.0,CHEMBL203,IC50,uM,0.22,,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,,
125565,CHEMBL683041,CHEMBL95774,7.10,=,IC50,nM,80.0,CHEMBL203,IC50,uM,0.08,,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,,
125676,CHEMBL679549,CHEMBL268868,6.52,=,IC50,nM,300.0,CHEMBL203,IC50,uM,0.3,DAPH,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,,
125800,CHEMBL679549,CHEMBL7775,5.06,=,IC50,nM,8700.0,CHEMBL203,IC50,uM,8.7,,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,,
127175,CHEMBL677391,CHEMBL61119,5.28,=,IC50,nM,5300.0,CHEMBL203,IC50,uM,5.3,,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,,
127421,CHEMBL673925,CHEMBL335440,7.03,=,IC50,nM,93.5,CHEMBL203,IC50 app,nM,93.5,,O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
127736,CHEMBL680019,CHEMBL50647,6.66,=,IC50,nM,220.0,CHEMBL203,IC50,uM,0.22,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,,
127740,CHEMBL680019,CHEMBL320705,7.18,=,IC50,nM,66.0,CHEMBL203,IC50,uM,0.066,,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,,
128847,CHEMBL680019,CHEMBL113863,6.00,=,IC50,nM,1000.0,CHEMBL203,IC50,uM,1.0,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,,
129395,CHEMBL683041,CHEMBL553,5.84,=,IC50,nM,1450.0,CHEMBL203,IC50,uM,1.45,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,
129764,CHEMBL673925,CHEMBL92086,8.92,=,IC50,nM,1.2,CHEMBL203,IC50 app,nM,1.2,,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
129765,CHEMBL677216,CHEMBL92086,7.80,=,IC50,nM,16.0,CHEMBL203,IC50,nM,16.0,,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
130156,CHEMBL680019,CHEMBL109631,6.72,=,IC50,nM,190.0,CHEMBL203,IC50,uM,0.19,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,,
130899,CHEMBL677391,CHEMBL293913,4.36,=,IC50,nM,44000.0,CHEMBL203,IC50,uM,44.0,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,,
130930,CHEMBL679549,CHEMBL7914,5.60,=,IC50,nM,2500.0,CHEMBL203,IC50,uM,2.5,,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,,
131068,CHEMBL673925,CHEMBL334801,8.96,=,IC50,nM,1.1,CHEMBL203,IC50 app,nM,1.1,,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
131069,CHEMBL677216,CHEMBL334801,7.24,=,IC50,nM,57.0,CHEMBL203,IC50,nM,57.0,,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
131071,CHEMBL679948,CHEMBL334801,7.24,=,IC50,nM,57.0,CHEMBL203,IC50,nM,57.0,,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
131445,CHEMBL680019,CHEMBL325589,6.29,=,IC50,nM,510.0,CHEMBL203,IC50,uM,0.51,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,,
132037,CHEMBL683041,CHEMBL99024,5.98,=,IC50,nM,1040.0,CHEMBL203,IC50,uM,1.04,,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,
132094,CHEMBL677391,CHEMBL59812,4.70,=,IC50,nM,20000.0,CHEMBL203,IC50,uM,20.0,,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,,
132358,CHEMBL673925,CHEMBL434828,8.04,=,IC50,nM,9.1,CHEMBL203,IC50 app,nM,9.1,,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
132359,CHEMBL677216,CHEMBL434828,7.11,=,IC50,nM,77.0,CHEMBL203,IC50,nM,77.0,,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
132779,CHEMBL680019,CHEMBL49596,5.25,=,IC50,nM,5600.0,CHEMBL203,IC50,uM,5.6,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,,
133314,CHEMBL677391,CHEMBL293250,4.39,=,IC50,nM,40500.0,CHEMBL203,IC50,uM,40.5,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,,
133316,CHEMBL677391,CHEMBL62701,4.65,=,IC50,nM,22300.0,CHEMBL203,IC50,uM,22.3,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,,
133541,CHEMBL673925,CHEMBL51659,9.04,=,IC50,nM,0.91,CHEMBL203,IC50 app,nM,0.91,,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
133542,CHEMBL677216,CHEMBL51659,8.47,=,IC50,nM,3.4,CHEMBL203,IC50,nM,3.4,,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
133544,CHEMBL673925,CHEMBL135142,8.76,=,IC50,nM,1.75,CHEMBL203,IC50 app,nM,1.75,,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
133545,CHEMBL677216,CHEMBL135142,7.46,=,IC50,nM,35.0,CHEMBL203,IC50,nM,35.0,,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
133547,CHEMBL673925,CHEMBL343722,8.80,=,IC50,nM,1.6,CHEMBL203,IC50 app,nM,1.6,,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
133548,CHEMBL677216,CHEMBL343722,6.92,=,IC50,nM,120.0,CHEMBL203,IC50,nM,120.0,,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
133984,CHEMBL680019,CHEMBL448154,6.31,=,IC50,nM,490.0,CHEMBL203,IC50,uM,0.49,,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,,
135131,CHEMBL680019,CHEMBL50470,5.85,=,IC50,nM,1400.0,CHEMBL203,IC50,uM,1.4,,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,,
135135,CHEMBL680019,CHEMBL104244,6.68,=,IC50,nM,210.0,CHEMBL203,IC50,uM,0.21,,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,,
135765,CHEMBL677391,CHEMBL293889,5.37,=,IC50,nM,4300.0,CHEMBL203,IC50,uM,4.3,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,,
136079,CHEMBL673925,CHEMBL140561,8.62,=,IC50,nM,2.4,CHEMBL203,IC50 app,nM,2.4,,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
136080,CHEMBL677216,CHEMBL140561,6.97,=,IC50,nM,108.0,CHEMBL203,IC50,nM,108.0,,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
136082,CHEMBL679948,CHEMBL140561,6.97,=,IC50,nM,108.0,CHEMBL203,IC50,nM,108.0,,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
136084,CHEMBL673925,CHEMBL345077,8.34,=,IC50,nM,4.6,CHEMBL203,IC50 app,nM,4.6,,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
136085,CHEMBL677216,CHEMBL345077,6.47,=,IC50,nM,340.0,CHEMBL203,IC50,nM,340.0,,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
136425,CHEMBL680019,CHEMBL107472,5.12,=,IC50,nM,7500.0,CHEMBL203,IC50,uM,7.5,,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,,
137102,CHEMBL673925,CHEMBL139044,8.96,=,IC50,nM,1.1,CHEMBL203,IC50 app,nM,1.1,,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
137103,CHEMBL677216,CHEMBL139044,7.57,=,IC50,nM,27.0,CHEMBL203,IC50,nM,27.0,,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
137105,CHEMBL673925,CHEMBL139095,9.12,=,IC50,nM,0.76,CHEMBL203,IC50 app,nM,0.76,,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
137106,CHEMBL677216,CHEMBL139095,8.62,=,IC50,nM,2.4,CHEMBL203,IC50,nM,2.4,,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,
137444,CHEMBL680019,CHEMBL113070,7.10,=,IC50,nM,80.0,CHEMBL203,IC50,uM,0.08,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,,
137455,CHEMBL680019,CHEMBL104779,6.04,=,IC50,nM,910.0,CHEMBL203,IC50,uM,0.91,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,,
138492,CHEMBL673925,CHEMBL134371,9.43,=,IC50,nM,0.37,CHEMBL203,IC50 app,nM,0.37,,O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
138953,CHEMBL680019,CHEMBL301612,6.58,=,IC50,nM,260.0,CHEMBL203,IC50,uM,0.26,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,,
139390,CHEMBL677391,CHEMBL293251,4.94,=,IC50,nM,11400.0,CHEMBL203,IC50,uM,11.4,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,,
139395,CHEMBL677391,CHEMBL60472,5.44,=,IC50,nM,3600.0,CHEMBL203,IC50,uM,3.6,,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,,
139593,CHEMBL673925,CHEMBL342828,9.25,=,IC50,nM,0.56,CHEMBL203,IC50 app,nM,0.56,,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,,
139594,CHEMBL677216,CHEMBL342828,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,nM,14.0,,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,,
139596,CHEMBL677213,CHEMBL342828,7.85,=,IC50,nM,14.0,CHEMBL203,IC50,nM,14.0,,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,,
139961,CHEMBL680019,CHEMBL299194,5.06,=,IC50,nM,8700.0,CHEMBL203,IC50,uM,8.7,,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,,
140478,CHEMBL677391,CHEMBL291359,5.00,=,IC50,nM,9900.0,CHEMBL203,IC50,uM,9.9,,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,,
141071,CHEMBL680019,CHEMBL109296,5.35,=,IC50,nM,4500.0,CHEMBL203,IC50,uM,4.5,,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,,
141079,CHEMBL680019,CHEMBL111339,6.32,=,IC50,nM,480.0,CHEMBL203,IC50,uM,0.48,,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,,
142994,CHEMBL679549,CHEMBL7939,6.16,=,IC50,nM,700.0,CHEMBL203,IC50,uM,0.7,CGP-53353,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,,
143005,CHEMBL679549,CHEMBL8095,5.70,=,IC50,nM,2000.0,CHEMBL203,IC50,uM,2.0,,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,,
143211,CHEMBL673925,CHEMBL345109,9.36,=,IC50,nM,0.44,CHEMBL203,IC50 app,nM,0.44,,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
143212,CHEMBL677216,CHEMBL345109,7.23,=,IC50,nM,59.0,CHEMBL203,IC50,nM,59.0,,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
143214,CHEMBL679948,CHEMBL345109,7.23,=,IC50,nM,59.0,CHEMBL203,IC50,nM,59.0,,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,
144108,CHEMBL683041,CHEMBL607707,7.08,=,IC50,nM,83.0,CHEMBL203,IC50,uM,0.083,PELITINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,
144215,CHEMBL677391,CHEMBL293986,4.00,=,IC50,nM,100000.0,CHEMBL203,IC50,uM,100.0,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,,
144234,CHEMBL679549,CHEMBL8223,4.30,=,IC50,nM,50000.0,CHEMBL203,IC50,uM,50.0,,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,,
144667,CHEMBL680019,CHEMBL332269,5.36,=,IC50,nM,4400.0,CHEMBL203,IC50,uM,4.4,,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,,
182065,CHEMBL677888,CHEMBL428690,5.12,=,IC50,nM,7600.0,CHEMBL203,IC50,nM,7600.0,ALVOCIDIB,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,
183887,CHEMBL674106,CHEMBL14932,7.01,=,IC50,nM,98.0,CHEMBL203,IC50,nM,98.0,,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,,
185100,CHEMBL677389,CHEMBL38199,8.43,=,IC50,nM,3.7,CHEMBL203,IC50,nM,3.7,,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,,
185101,CHEMBL676156,CHEMBL38199,6.72,=,IC50,nM,192.0,CHEMBL203,IC50,nM,192.0,,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,,
186628,CHEMBL674106,CHEMBL553,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,uM,0.001,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,
186630,CHEMBL674106,CHEMBL939,9.00,=,IC50,nM,1.0,CHEMBL203,IC50,uM,0.001,GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,
187807,CHEMBL677389,CHEMBL29197,10.60,=,IC50,nM,0.025,CHEMBL203,IC50,nM,0.025,,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,,
189000,CHEMBL677389,CHEMBL287007,8.59,=,IC50,nM,2.6,CHEMBL203,IC50,nM,2.6,,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,,
189001,CHEMBL676156,CHEMBL287007,8.01,=,IC50,nM,9.7,CHEMBL203,IC50,nM,9.7,,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,,
189002,CHEMBL677389,CHEMBL37346,5.26,=,IC50,nM,5500.0,CHEMBL203,IC50,nM,5500.0,,Brc1cccc(Nc2ccnc3ccccc23)c1,,
189082,CHEMBL674106,CHEMBL15346,7.13,=,IC50,nM,74.0,CHEMBL203,IC50,nM,74.0,,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,,
189084,CHEMBL674106,CHEMBL15202,7.17,=,IC50,nM,68.0,CHEMBL203,IC50,nM,68.0,,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,,
190221,CHEMBL674106,CHEMBL554,8.00,=,IC50,nM,10.0,CHEMBL203,IC50,uM,0.01,LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,
191433,CHEMBL677389,CHEMBL36819,7.28,=,IC50,nM,53.0,CHEMBL203,IC50,nM,53.0,,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,
191434,CHEMBL676156,CHEMBL36819,5.92,=,IC50,nM,1196.0,CHEMBL203,IC50,nM,1196.0,,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,
