activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp,pIC50,standardized_smiles,mol_weight,logp,hbd,hba,rotatable_bonds,heavy_atoms,aromatic_rings,tpsa,query_id,cid,iupac_name,isomeric_smiles,molecular_formula,xlogp,hydrogen_bond_donor_count,hydrogen_bond_acceptor_count,rotatable_bond_count,complexity
25691196.0,CHEMBL5382278,CHEMBL5431658,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,nM,61.0,,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1N1CCN(C)CC1,,,7.214670164989233,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1N1CCN(C)CC1,522.6530000000004,5.787600000000006,2.0,7.0,7.0,39.0,4.0,86.53,,,,,,,,,,
16668213.0,CHEMBL3854863,CHEMBL3968839,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,uM,0.061,,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccn4)c3)ncnc2cc1OC,,,7.214670164989233,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc4ccccn4)c3)ncnc2cc1OC,452.51800000000014,5.128500000000004,2.0,7.0,7.0,34.0,5.0,93.96000000000001,,,,,,,,,,
2021370.0,CHEMBL903494,CHEMBL246284,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,uM,0.061,,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,,,7.214670164989233,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,487.5390000000004,3.5150000000000015,2.0,9.0,8.0,36.0,5.0,90.53000000000002,,,,,,,,,,
25691173.0,CHEMBL5382278,CHEMBL5420051,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,nM,61.0,,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCC(=O)O)c23)c1,,,7.214670164989233,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCC(=O)O)c23)c1,428.4480000000002,4.567900000000002,3.0,6.0,8.0,32.0,4.0,117.35000000000001,,,,,,,,,,
13851968.0,CHEMBL3095055,CHEMBL3092308,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,uM,0.061,,O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,,,7.214670164989233,O=C(NCCN1CCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,514.9890000000003,4.550900000000002,3.0,7.0,8.0,36.0,3.0,100.64000000000001,,,,,,,,,,
10967431.0,CHEMBL2066000,CHEMBL2064395,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,uM,0.061,,O=c1oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)c(Cl)c4)c3cc2n1CCCN1CCOCC1,,,7.214670164989233,O=c1oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)c(Cl)c4)c3cc2n1CCCN1CCOCC1,580.472,5.8894000000000055,1.0,9.0,9.0,40.0,5.0,94.65,,,,,,,,,,
16668429.0,CHEMBL3854867,CHEMBL3922922,7.21,=,IC50,nM,61.0,CHEMBL203,IC50,uM,0.061,,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,,,7.214670164989233,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,553.6670000000001,4.488200000000003,2.0,9.0,11.0,41.0,4.0,104.74000000000001,,,,,,,,,,
28540781.0,CHEMBL5737540,CHEMBL5742207,7.21,=,IC50,nM,61.1,CHEMBL203,IC50,nM,61.1,,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccn4cnnc34)c2)[nH]c2ccccc21,,,7.213958789757446,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccn4cnnc34)c2)[nH]c2ccccc21,427.46800000000013,2.5861,2.0,7.0,4.0,32.0,5.0,113.45999999999998,,,,,,,,,,
28540532.0,CHEMBL5737539,CHEMBL6048747,7.21,=,IC50,nM,61.8,CHEMBL203,IC50,nM,61.8,,CN1CCN(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3CC(C)(C)O)CC1,,,7.209011524911184,CN1CCN(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3CC(C)(C)O)CC1,488.5960000000003,2.0287,2.0,8.0,5.0,36.0,4.0,107.57000000000001,,,,,,,,,,
7943906.0,CHEMBL1920033,CHEMBL1914655,7.21,=,IC50,nM,62.0,CHEMBL203,IC50,nM,62.0,,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(Br)cc1,,,7.2076083105017466,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(Br)cc1,490.1990000000001,5.844000000000003,3.0,4.0,4.0,27.0,4.0,73.83,,,,,,,,,,
19310312.0,CHEMBL4416105,CHEMBL4448691,7.21,=,IC50,nM,62.0,CHEMBL203,IC50,nM,62.0,,C=CC(=O)Nc1cccc(-c2c(C)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,,,7.2076083105017466,C=CC(=O)Nc1cccc(-c2c(C)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,414.4650000000001,4.468220000000002,3.0,6.0,7.0,31.0,4.0,100.28000000000002,,,,,,,,,,
1062477.0,CHEMBL680018,CHEMBL442754,7.21,=,IC50,nM,62.0,CHEMBL203,IC50,uM,0.062,,COCCN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,7.2076083105017466,COCCN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,470.3710000000001,4.208800000000003,2.0,6.0,9.0,30.0,3.0,79.38,,,,,,,,,,
1053375.0,CHEMBL680018,CHEMBL328245,7.21,=,IC50,nM,62.0,CHEMBL203,IC50,uM,0.062,,CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,,,7.2076083105017466,CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,480.4100000000002,5.199800000000004,2.0,5.0,8.0,31.0,3.0,70.15,,,,,,,,,,
18994325.0,CHEMBL4341977,CHEMBL4456976,7.21,=,IC50,nM,62.0,CHEMBL203,IC50,uM,0.062,,Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,,,7.2076083105017466,Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,314.414,3.141720000000001,1.0,5.0,4.0,22.0,3.0,63.050000000000004,,,,,,,,,,
18573664.0,CHEMBL4221532,CHEMBL4229213,7.20,=,IC50,nM,62.5,CHEMBL203,IC50,nM,62.5,,O=C(N/N=C/c1cccs1)N1CCc2ncnc(Nc3ccc(F)c(Cl)c3)c2C1,,,7.204119982655925,O=C(N/N=C/c1cccs1)N1CCc2ncnc(Nc3ccc(F)c(Cl)c3)c2C1,430.89600000000013,4.176000000000003,2.0,6.0,4.0,29.0,3.0,82.51,,,,,,,,,,
2246106.0,CHEMBL1009318,CHEMBL499534,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCNCC1,,,7.200659450546418,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCNCC1,607.1109999999999,4.930200000000005,3.0,9.0,6.0,42.0,4.0,100.64,,,,,,,,,,
26750030.0,CHEMBL5730777,CHEMBL5770880,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccccc5C(F)(F)F)[C@H]3O4)ccnc2N1,,,7.200659450546418,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccccc5C(F)(F)F)[C@H]3O4)ccnc2N1,481.43000000000006,4.434200000000002,2.0,5.0,4.0,35.0,3.0,89.55,,,,,,,,,,
3240734.0,CHEMBL1108837,CHEMBL1090356,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,,,7.200659450546418,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,587.7090000000001,6.281200000000006,2.0,9.0,8.0,43.0,6.0,96.68,,,,,,,,,,
2246219.0,CHEMBL1009326,CHEMBL505626,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,CCN(CC)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,,,7.200659450546418,CCN(CC)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,594.1120000000001,6.366800000000005,2.0,8.0,8.0,41.0,4.0,88.61,,,,,,,,,,
2256136.0,CHEMBL995846,CHEMBL500381,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,CCC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,,,7.200659450546418,CCC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,551.0430000000001,5.841600000000004,2.0,8.0,7.0,38.0,4.0,85.37,,,,,,,,,,
2038923.0,CHEMBL923201,CHEMBL391779,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,uM,0.063,,CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,,,7.200659450546418,CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,484.5830000000003,4.193800000000002,2.0,8.0,7.0,36.0,5.0,75.31,,,,,,,,,,
18765359.0,CHEMBL4267257,CHEMBL1379917,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccc(F)cc1,,,7.200659450546418,O=C(Nc1cc(N2CCOCC2)ncn1)c1ccc(F)cc1,302.309,1.7045999999999997,1.0,5.0,3.0,22.0,2.0,67.35000000000001,,,,,,,,,,
25691204.0,CHEMBL5382278,CHEMBL5416719,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)ccc1N(C)CCN(C)C,,,7.200659450546418,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)ccc1N(C)CCN(C)C,500.60300000000035,4.083300000000002,3.0,8.0,11.0,37.0,4.0,106.76,,,,,,,,,,
26119736.0,CHEMBL5614783,CHEMBL5618083,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,COc1cc(/C=C/C(=O)c2ccc(OCCCCCC(=O)NO)cc2)cc(OC)c1OC,,,7.200659450546418,COc1cc(/C=C/C(=O)c2ccc(OCCCCCC(=O)NO)cc2)cc(OC)c1OC,443.49600000000015,4.053100000000002,2.0,7.0,13.0,32.0,2.0,103.32000000000001,,,,,,,,,,
1710031.0,CHEMBL861550,CHEMBL204625,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,uM,0.063,,Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,,,7.200659450546418,Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,444.89700000000016,5.573700000000002,2.0,5.0,5.0,32.0,4.0,73.06,,,,,,,,,,
7943922.0,CHEMBL1920033,CHEMBL1914669,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccccc1,,,7.200659450546418,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccccc1,393.2880000000001,5.560500000000004,2.0,3.0,4.0,25.0,4.0,53.6,,,,,,,,,,
2270577.0,CHEMBL964945,CHEMBL473553,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,uM,0.063,,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OC,,,7.200659450546418,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OC,444.51600000000025,5.675900000000003,1.0,8.0,6.0,32.0,5.0,78.39000000000001,,,,,,,,,,
25665177.0,CHEMBL5374826,CHEMBL5420945,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,nM,63.0,,CN1CCN(c2ccc(Nc3nccc(-n4ccnc4-c4ccc(F)cc4)n3)cc2)CC1,,,7.200659450546418,CN1CCN(c2ccc(Nc3nccc(-n4ccnc4-c4ccc(F)cc4)n3)cc2)CC1,429.50300000000016,3.9638000000000027,1.0,7.0,5.0,32.0,4.0,62.11,,,,,,,,,,
3072642.0,CHEMBL1073378,CHEMBL596059,7.20,=,IC50,nM,63.0,CHEMBL203,IC50,uM,0.063,,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,,,7.200659450546418,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,444.51600000000025,5.675900000000004,1.0,8.0,6.0,32.0,5.0,78.39,,,,,,,,,,
16499802.0,CHEMBL3776094,CHEMBL3774947,7.20,=,IC50,nM,63.1,CHEMBL203,IC50,nM,63.1,,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCOCC1,,,7.199970640755866,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCOCC1,453.9300000000004,3.4745000000000017,1.0,7.0,6.0,32.0,3.0,79.82,,,,,,,,,,
12712344.0,CHEMBL2341281,CHEMBL2334001,7.20,=,IC50,nM,63.4,CHEMBL203,IC50,nM,63.4,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCO,,,7.1979107421182675,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCO,363.7760000000002,3.5456000000000025,2.0,6.0,6.0,25.0,3.0,76.50000000000001,,,,,,,,,,
18048465.0,CHEMBL4011053,CHEMBL4080711,7.20,=,IC50,nM,63.6,CHEMBL203,IC50,nM,63.6,,Oc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,,,7.196542884351586,Oc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,401.4950000000001,4.565600000000002,4.0,5.0,5.0,29.0,4.0,82.1,,,,,,,,,,
17998435.0,CHEMBL4001768,CHEMBL4099008,7.20,=,IC50,nM,63.8,CHEMBL203,IC50,nM,63.8,,C=CC(=O)N1CCC(Cn2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,,,7.195179321278838,C=CC(=O)N1CCC(Cn2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,517.6340000000004,2.638420000000001,1.0,9.0,7.0,38.0,3.0,95.83,,,,,,,,,,
22415181.0,CHEMBL4672269,CHEMBL4740108,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,uM,0.064,,Cc1cc(NC(=O)CN2CCN(c3ccccc3)CC2)no1,,,7.1938200260161125,Cc1cc(NC(=O)CN2CCN(c3ccccc3)CC2)no1,300.3620000000001,1.74372,1.0,5.0,4.0,22.0,2.0,61.61000000000001,,,,,,,,,,
28405898.0,CHEMBL5736995,CHEMBL5782603,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,nM,64.0,,COc1cc([C@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)(F)F)CC3)NN2)ccn1,,,7.1938200260161125,COc1cc([C@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)(F)F)CC3)NN2)ccn1,587.0500000000002,6.035780000000004,4.0,9.0,8.0,41.0,3.0,110.16,,,,,,,,,,
2021376.0,CHEMBL903494,CHEMBL245667,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,uM,0.064,,NCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,,,7.1938200260161125,NCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,445.5020000000002,3.8754000000000017,2.0,8.0,9.0,33.0,5.0,95.28999999999999,,,,,,,,,,
16809230.0,CHEMBL3870506,CHEMBL3896476,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,nM,64.0,,S=C(NNc1nncc2ccccc12)Nc1ccc(Cl)cc1,,,7.1938200260161125,S=C(NNc1nncc2ccccc12)Nc1ccc(Cl)cc1,329.81600000000003,3.596700000000001,3.0,4.0,3.0,22.0,3.0,61.870000000000005,,,,,,,,,,
45872.0,CHEMBL677833,CHEMBL137364,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,uM,0.064,,Brc1cccc(Nc2ncnc3ccc(N/N=N/CCN4CCOCC4)cc23)c1,,,7.1938200260161125,Brc1cccc(Nc2ncnc3ccc(N/N=N/CCN4CCOCC4)cc23)c1,456.34800000000035,4.247200000000003,2.0,7.0,7.0,29.0,3.0,87.03,,,,,,,,,,
572080.0,CHEMBL677887,CHEMBL7866,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,uM,0.064,,COC(=O)Cn1cc(-c2cccc(Cl)c2)c(=O)c2c(O)cc(OC)cc21,,,7.1938200260161125,COC(=O)Cn1cc(-c2cccc(Cl)c2)c(=O)c2c(O)cc(OC)cc21,373.79200000000014,3.209100000000002,1.0,6.0,4.0,26.0,3.0,77.76,,,,,,,,,,
25066929.0,CHEMBL5251900,CHEMBL5272404,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,nM,64.0,,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3cc(OC)c(C4CC4)c(OC)c3)nn21,,,7.1938200260161125,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3cc(OC)c(C4CC4)c(OC)c3)nn21,487.5600000000003,4.073100000000002,3.0,7.0,8.0,36.0,3.0,120.5,,,,,,,,,,
19310302.0,CHEMBL4416105,CHEMBL4456359,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,nM,64.0,,CC#CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,,,7.1938200260161125,CC#CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,488.5470000000002,5.664100000000005,3.0,6.0,7.0,37.0,5.0,100.28000000000002,,,,,,,,,,
19146020.0,CHEMBL4378482,CHEMBL4463766,7.19,=,IC50,nM,64.0,CHEMBL203,IC50,uM,0.064,,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCSCC1,,,7.1938200260161125,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCSCC1,500.6280000000003,5.0652000000000035,2.0,8.0,7.0,36.0,4.0,84.31,,,,,,,,,,
25023543.0,CHEMBL5240117,CHEMBL5275672,7.19,=,IC50,nM,64.65,CHEMBL203,IC50,nM,64.65,,Cc1nnc2n1N=C(c1ccccc1OCCNCCCNCCOc1ccccc1C1=Nn3c(C)nnc3SC1)CS2,,,7.189431470783587,Cc1nnc2n1N=C(c1ccccc1OCCNCCCNCCOc1ccccc1C1=Nn3c(C)nnc3SC1)CS2,618.7930000000001,3.2297400000000014,2.0,14.0,14.0,43.0,4.0,128.66,,,,,,,,,,
23256352.0,CHEMBL4832125,CHEMBL4870560,7.19,=,IC50,nM,64.79,CHEMBL203,IC50,nM,64.79,,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,,,7.188492020054674,O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,498.97100000000034,3.8373000000000026,4.0,9.0,10.0,35.0,3.0,120.87,,,,,,,,,,
26036468.0,CHEMBL5584778,CHEMBL5597403,7.19,=,IC50,nM,64.8,CHEMBL203,IC50,nM,64.8,,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4ccc(F)cc4)cc3F)ncnc2cc1OC,,,7.188424994129407,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4ccc(F)cc4)cc3F)ncnc2cc1OC,519.5080000000003,5.197600000000004,3.0,6.0,9.0,38.0,4.0,114.47000000000001,,,,,,,,,,
27749270.0,CHEMBL5734421,CHEMBL3699608,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,,,7.187086643357144,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,597.6420000000005,5.810400000000005,3.0,8.0,8.0,43.0,3.0,111.72,,,,,,,,,,
25536012.0,CHEMBL5342459,CHEMBL5419520,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,CN(c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12)[C@@H](CO)c1ccccc1,,,7.187086643357144,CN(c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12)[C@@H](CO)c1ccccc1,374.4440000000001,3.2870000000000017,3.0,5.0,6.0,28.0,4.0,85.27000000000001,,,,,,,,,,
26587727.0,CHEMBL5729820,CHEMBL3676348,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O,,,7.187086643357144,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O,426.8640000000002,3.0612000000000004,3.0,7.0,8.0,30.0,3.0,118.13,,,,,,,,,,
27301265.0,CHEMBL5732638,CHEMBL3985134,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,,,7.187086643357144,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,490.4380000000002,5.181600000000003,2.0,8.0,9.0,35.0,3.0,103.83000000000001,,,,,,,,,,
27301259.0,CHEMBL5732638,CHEMBL3973862,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,,,7.187086643357144,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,501.3370000000002,4.925300000000004,2.0,8.0,9.0,32.0,3.0,103.83000000000001,,,,,,,,,,
27301250.0,CHEMBL5732638,CHEMBL3954273,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,,,7.187086643357144,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,500.35300000000024,4.876600000000003,3.0,8.0,9.0,32.0,3.0,106.63000000000001,,,,,,,,,,
7963953.0,CHEMBL1932747,CHEMBL1928955,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,O=C(COc1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,,,7.187086643357144,O=C(COc1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,571.0080000000002,7.401500000000005,2.0,7.0,11.0,41.0,5.0,94.60000000000001,,,,,,,,,,
27749204.0,CHEMBL5734421,CHEMBL3699598,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,,7.187086643357144,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,592.6000000000005,4.246000000000003,2.0,9.0,9.0,41.0,3.0,125.98999999999998,,,,,,,,,,
27749246.0,CHEMBL5734421,CHEMBL3639984,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC(F)(F)F)ncc2C(F)(F)F)c1,,,7.187086643357144,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3OC(F)(F)F)ncc2C(F)(F)F)c1,625.5300000000004,4.646600000000002,4.0,9.0,9.0,44.0,3.0,131.95,,,,,,,,,,
27749156.0,CHEMBL5734421,CHEMBL3699591,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC(F)F)ncc2C(F)(F)F)c1,,,7.187086643357144,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC(F)F)ncc2C(F)(F)F)c1,551.4720000000003,5.593800000000003,2.0,8.0,9.0,39.0,3.0,97.84,,,,,,,,,,
25036505.0,CHEMBL5243471,CHEMBL5286014,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,,C=CC(=O)N1CCC[C@H](n2nc(C(=O)c3ccc(CC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C1,,,7.187086643357144,C=CC(=O)N1CCC[C@H](n2nc(C(=O)c3ccc(CC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C1,489.5800000000003,2.2365399999999998,1.0,8.0,6.0,36.0,3.0,127.31,,,,,,,,,,
2246105.0,CHEMBL1009318,CHEMBL507329,7.19,=,IC50,nM,65.0,CHEMBL203,IC50,nM,65.0,GW869810X,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,,,7.187086643357144,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,608.0949999999999,5.357200000000005,2.0,9.0,6.0,42.0,4.0,97.84,,,,,,,,,,
